A mu sigma m b MgII_flux
0.8953736802899441 2793.731537712837 4.551513230430272 -0.00034143585412895627 1.158874919583664 10.215275121799522
1.5031619865181027 2796.057315473156 3.7840971219727835 -0.0009405255300772912 1.2583696512669216 14.257979729093705
0.4917924397887801 2797.836006956387 38.31644423206019 -0.0004071856250100057 1.1003173746816377 47.23424545012938
1.3935042622449305 2795.252284067713 5.026455743695151 -0.0005094927459201715 1.1978257756177049 17.55739576105243
0.5911403017425159 2798.6100703259385 54.058283026065695 -0.0009101080660543734 1.1248474161149753 80.1018876905082
0.3910290573029991 2804.7833823681635 67.81950177620257 -0.000627838661216525 1.1523650876285456 66.47426745448644
1.5530377122255703 2799.6989888413736 4.588964258576163 -0.0009116932736930074 1.2499921737564872 17.864325000731206
0.46100932187696314 2801.092458574015 43.95277682372465 -0.0005418844622784072 1.1330074321189014 50.79090593688307
0.8522092110556216 2804.005249511478 68.46854790899802 -0.0007743462895146745 1.022341808523902 146.2605746799699
0.9480973161598951 2799.7689114997884 5.064139180423412 -0.0012723542516073524 1.1974043354723158 12.03506622759648
0.48313574658066893 2804.7578251018326 60.337153283734125 -0.001440239454424707 1.1367210513390928 73.0708100654464
0.3215968756453378 2790.4692466214724 47.02741822089171 -0.00039451450213774436 1.1541845806645445 37.909922092707546
1.0157733134336213 2792.242751290658 5.661370451897747 -0.0012043132923238548 1.15049305233183 14.414789569841542
0.5742981270209933 2806.9778541140217 71.99352912304302 -0.0008740493289858828 1.0234054541031632 103.63842331123962
1.2615424635876107 2797.2909189614347 4.80287679179834 -0.0006063151570050184 1.2538207297981705 15.187743485438999
0.28650996117752214 2796.6711535599234 26.069475286863323 -0.0005471045303848994 1.1826614578326053 18.72241855348546
0.6592999822026172 2799.2841295555054 71.79865997613642 -0.0006297826744036348 1.0660251698189815 118.6558997878243
0.43406879486199523 2801.216585902763 56.44826274386574 -0.0007730114119301872 1.0277944596795443 61.418482284273495
